question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
1,transaction_enose,SELECT * FROM transaction_enose,SELECT * FROM transaction_enose,True,True,True,True,False,True,True,match,2.2,2.095,,,
2,transaction_enose,SELECT * FROM transaction_enose ORDER BY date_time DESC LIMIT 1,SELECT * FROM transaction_enose ORDER BY date_time DESC LIMIT 1,True,True,True,True,False,True,True,match,0.84,0.847,,,
3,transaction_enose,SELECT * FROM transaction_enose ORDER BY date_time ASC LIMIT 1,SELECT * FROM transaction_enose ORDER BY date_time ASC LIMIT 1,True,True,True,True,False,True,True,match,0.796,0.76,,,
4,transaction_enose,SELECT * FROM transaction_enose WHERE type = 'greentea',SELECT * FROM transaction_enose WHERE type = 'greentea',True,True,True,True,False,True,True,match,2.205,2.207,,,
5,transaction_enose,SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'greentea',SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'greentea',True,True,True,True,False,True,True,match,0.744,0.724,,,
6,transaction_enose,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1',SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1',True,True,True,True,False,True,True,match,0.728,0.807,,,
7,transaction_enose,SELECT * FROM transaction_enose WHERE value LIKE '%Class:Baik%',"SELECT * FROM transaction_enose WHERE JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.classification')) = 'Baik'",False,True,True,True,False,True,True,match,1.753,1.139,,,
8,transaction_enose,SELECT * FROM transaction_enose WHERE value LIKE '%Multiclass:A%',"SELECT * FROM transaction_enose WHERE type = 'multiclass' AND JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.label')) = 'A'",False,True,True,True,False,True,True,match,1.02,0.906,,,
9,transaction_enose,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND MONTH(date_time) = 2,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND MONTH(date_time) = 2 ORDER BY date_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,1.134,1.487,,,
10,transaction_enose,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025,True,True,True,True,False,True,True,match,1.996,2.097,,,
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,SELECT DATE(date_time) AS transaksi_akhir FROM transaction_enose ORDER BY date_time DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,0.609,0.609,,,
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',True,True,True,True,False,True,True,match,1.274,1.266,,,
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose","SQL: SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS min_score FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.score') IS NOT NULL AND JSON_EXTRACT(data_send, '$.score') != ''",False,False,False,True,False,False,True,pred_error,0.434,1.295,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'SQL: SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS min_scor...' at line 1"")
[SQL: SQL: SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS min_score FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.score') IS NOT NULL AND JSON_EXTRACT(data_send, '$.score') != '']
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'SQL: SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS min_scor...' at line 1"")
[SQL: SELECT * FROM (SQL: SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS min_score FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.score') IS NOT NULL AND JSON_EXTRACT(data_send, '$.score') != '') AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)"
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC","SELECT device_id, COUNT(*) AS total_transactions FROM transaction_enose GROUP BY device_id",False,True,True,True,False,True,True,match,1.02,0.927,,,
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose","SELECT type, COUNT(*) AS total FROM transaction_enose WHERE type IN ('Baik', 'Cacat Mutu') GROUP BY type",False,False,True,True,False,True,True,mismatch,0.474,0.342,,,
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose","SELECT multiclass, COUNT(*) AS total_transactions FROM (SELECT JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.multiclass')) AS multiclass FROM transaction_enose) AS extracted_data GROUP BY multiclass ORDER BY total_transactions DESC",False,False,True,True,False,True,True,mismatch,19.714,1.594,,,
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC","SELECT type, AVG(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS avg_score FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.type') = 'teh' GROUP BY type ORDER BY avg_score DESC",False,False,True,True,False,True,True,mismatch,10.756,5.198,,,
18,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1","SELECT device_id, COUNT(*) AS send_count FROM transaction_enose GROUP BY device_id ORDER BY send_count DESC LIMIT 1",False,True,True,True,False,True,True,match,1.015,0.823,,,
