question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
1,transaction_enose,SELECT * FROM transaction_enose,SELECT * FROM transaction_enose,True,True,True,True,False,True,True,match,2.026,1.82,,,
2,transaction_enose,SELECT * FROM transaction_enose ORDER BY date_time DESC LIMIT 1,SELECT * FROM transaction_enose ORDER BY date_time DESC LIMIT 1,True,True,True,True,False,True,True,match,0.934,0.761,,,
3,transaction_enose,SELECT * FROM transaction_enose ORDER BY date_time ASC LIMIT 1,SELECT * FROM transaction_enose ORDER BY date_time ASC LIMIT 1,True,True,True,True,False,True,True,match,0.539,0.402,,,
4,transaction_enose,SELECT * FROM transaction_enose WHERE type = 'greentea',SELECT * FROM transaction_enose WHERE type = 'greentea',True,True,True,True,False,True,True,match,2.049,2.006,,,
5,transaction_enose,SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'greentea',SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'greentea',True,True,True,True,False,True,True,match,0.271,0.224,,,
6,transaction_enose,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1',SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1',True,True,True,True,False,True,True,match,0.504,0.442,,,
7,transaction_enose,SELECT * FROM transaction_enose WHERE value LIKE '%Class:Baik%',"SELECT * FROM transaction_enose WHERE JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.classification')) = 'Baik'",False,True,True,True,False,True,True,match,1.008,0.533,,,
8,transaction_enose,SELECT * FROM transaction_enose WHERE value LIKE '%Multiclass:A%',"SELECT * FROM transaction_enose WHERE type = 'multiclass' AND JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.label')) = 'A'",False,True,True,True,False,True,True,match,1.306,0.904,,,
9,transaction_enose,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND MONTH(date_time) = 2,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND MONTH(date_time) = 2 ORDER BY date_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,1.026,1.036,,,
10,transaction_enose,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025,True,True,True,True,False,True,True,match,2.047,1.909,,,
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,SELECT DATE(date_time) AS transaction_date FROM transaction_enose ORDER BY date_time DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,0.507,0.535,,,
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT * FROM transaction_enose WHERE DATE_TIME BETWEEN '2023-10-01 10:00:00' AND '2023-10-01 12:00:00',False,False,True,True,False,True,True,mismatch,0.745,1.029,,,
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose","SQL: SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS min_score FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.score') IS NOT NULL AND JSON_EXTRACT(data_send, '$.score') != ''",False,False,False,True,False,False,True,pred_error,0.326,0.976,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'SQL: SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS min_scor...' at line 1"")
[SQL: SQL: SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS min_score FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.score') IS NOT NULL AND JSON_EXTRACT(data_send, '$.score') != '']
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'SQL: SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS min_scor...' at line 1"")
[SQL: SELECT * FROM (SQL: SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS min_score FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.score') IS NOT NULL AND JSON_EXTRACT(data_send, '$.score') != '') AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)"
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC","SELECT device_id, COUNT(*) AS transaction_count FROM transaction_enose GROUP BY device_id",False,True,True,True,False,True,True,match,0.505,0.576,,,
