question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
1,transaction_enose,SELECT * FROM transaction_enose,SELECT * FROM transaction_enose,True,True,True,True,False,True,True,match,2.363,1.812,,,
2,transaction_enose,SELECT * FROM transaction_enose ORDER BY date_time DESC LIMIT 1,SELECT * FROM transaction_enose ORDER BY date_time DESC LIMIT 1,True,True,True,True,False,True,True,match,0.617,0.476,,,
3,transaction_enose,SELECT * FROM transaction_enose ORDER BY date_time ASC LIMIT 1,"SELECT * FROM transaction_enose ORDER BY JSON_EXTRACT(data_send, '$.time') DESC LIMIT 1",False,True,True,True,False,True,True,match,0.723,0.288,,,
4,transaction_enose,SELECT * FROM transaction_enose WHERE type = 'greentea',SELECT * FROM transaction_enose WHERE type = 'greentea',True,True,True,True,False,True,True,match,1.892,2.235,,,
5,transaction_enose,SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'greentea',"SELECT COUNT(*) AS total FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.type') = 'greentea'",False,False,True,True,False,True,True,mismatch,0.583,0.274,,,
6,transaction_enose,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1',SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1',True,True,True,True,False,True,True,match,0.739,0.718,,,
7,transaction_enose,SELECT * FROM transaction_enose WHERE value LIKE '%Class:Baik%',"SELECT * FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.classification') = 'Baik'",False,True,True,True,False,True,True,match,1.209,0.873,,,
8,transaction_enose,SELECT * FROM transaction_enose WHERE value LIKE '%Multiclass:A%',"SELECT * FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.class') = 'A'",False,True,True,True,False,True,True,match,1.135,0.725,,,
9,transaction_enose,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND MONTH(date_time) = 2,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND MONTH(date_time) = 2,True,True,True,True,False,True,True,match,1.245,1.576,,,
10,transaction_enose,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025,True,True,True,True,False,True,True,match,1.914,1.905,,,
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,SELECT MAX(date_time) AS last_transaction FROM transaction_enose,True,True,True,True,False,True,True,match,0.676,0.697,,,
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',True,True,True,True,False,True,True,match,1.243,1.06,,,
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose","SELECT MIN(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS terendah FROM transaction_enose",False,False,True,True,False,True,True,mismatch,1.219,1.067,,,
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC","SELECT COUNT(*) AS total FROM transaction_enose GROUP BY JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.device_id'))",False,False,True,True,False,True,True,mismatch,22.411,2.852,,,
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose","SELECT COUNT(*) AS total FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.class') = 'Baik' OR JSON_EXTRACT(data_send, '$.class') = 'Cacat Mutu'",False,False,True,True,False,True,True,mismatch,4.176,2.165,,,
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose","SELECT JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.multiclass')) AS multiclass, COUNT(*) AS total FROM transaction_enose GROUP BY JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.multiclass'))",False,False,True,True,False,True,True,mismatch,8.437,1.284,,,
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC","SELECT AVG(JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.score'))) AS rata_rata FROM transaction_enose WHERE type = 'teh'",False,False,True,True,False,True,True,mismatch,0.939,1.83,,,
