question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
1,transaction_enose,SELECT * FROM transaction_enose,SELECT * FROM transaction_enose WHERE type = 'e-nose',False,False,True,True,False,True,True,mismatch,0.757,2.121,,,
2,transaction_enose,SELECT * FROM transaction_enose ORDER BY date_time DESC LIMIT 1,SELECT * FROM transaction_enose WHERE type = 'e-nose' ORDER BY date_time DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,0.937,0.934,,,
3,transaction_enose,SELECT * FROM transaction_enose ORDER BY date_time ASC LIMIT 1,"SELECT user_key, device_id, date_time FROM transaction_enose ORDER BY date_time ASC LIMIT 1",False,False,True,True,False,True,True,mismatch,0.916,0.67,,,
4,transaction_enose,SELECT * FROM transaction_enose WHERE type = 'greentea',SELECT * FROM transaction_enose WHERE type = 'green tea' ORDER BY date_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,0.603,2.179,,,
5,transaction_enose,SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'greentea',"SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'green tea' AND JSON_UNQUOTE(JSON_EXTRACT(data_send, ""$.type"")) = 'green tea'",False,False,True,True,False,True,True,mismatch,0.664,0.42,,,
6,transaction_enose,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1',SELECT COUNT(*) AS count FROM transaction_enose WHERE device_id = 'e-nose_1',True,True,True,True,False,True,True,match,0.491,0.425,,,
7,transaction_enose,SELECT * FROM transaction_enose WHERE value LIKE '%Class:Baik%',SELECT * FROM transaction_enose WHERE type = 'Baik',False,True,True,True,False,True,True,match,0.448,0.539,,,
8,transaction_enose,SELECT * FROM transaction_enose WHERE value LIKE '%Multiclass:A%',SELECT * FROM transaction_enose WHERE type = 'multiclass A' ORDER BY date_time DESC LIMIT 50,False,True,True,True,False,True,True,match,0.522,0.585,,,
9,transaction_enose,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND MONTH(date_time) = 2,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND MONTH(date_time) = 2 ORDER BY date_time ASC LIMIT 50,False,False,True,True,False,True,True,mismatch,1.317,1.606,,,
10,transaction_enose,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND type = 'e-nose' ORDER BY date_time ASC LIMIT 50,False,False,True,True,False,True,True,mismatch,0.61,2.235,,,
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,SELECT MAX(date_time) AS last_transaction_time FROM transaction_enose,True,True,True,True,False,True,True,match,0.416,0.464,,,
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT * FROM transaction_enose WHERE HOUR(date_time) BETWEEN 10 AND 11 ORDER BY date_time ASC LIMIT 50,False,False,True,True,False,True,True,mismatch,0.809,0.982,,,
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose","SELECT MIN(CAST(JSON_UNQUOTE(JSON_EXTRACT(value, '$.classificationScore')) AS UNSIGNED)) AS lowest_classification_score FROM transaction_enose ORDER BY lowest_classification_score ASC LIMIT 1",False,False,True,True,False,True,True,mismatch,0.861,1.355,,,
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC","SELECT device_id, COUNT(*) AS transaction_count FROM transaction_enose GROUP BY device_id",False,True,True,True,False,True,True,match,0.524,0.452,,,
15,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Class:Baik%' THEN 1 ELSE 0 END) AS total_baik, SUM(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 ELSE 0 END) AS total_cacat_mutu FROM transaction_enose","SELECT COUNT(*) AS total FROM transaction_enose WHERE type IN ('Baik', 'Cacat Mutu')",False,False,True,True,False,True,True,mismatch,0.315,0.444,,,
16,transaction_enose,"SELECT SUM(CASE WHEN value LIKE '%Multiclass:A%' THEN 1 ELSE 0 END) AS A, SUM(CASE WHEN value LIKE '%Multiclass:B%' THEN 1 ELSE 0 END) AS B, SUM(CASE WHEN value LIKE '%Multiclass:C%' THEN 1 ELSE 0 END) AS C, SUM(CASE WHEN value LIKE '%Multiclass:D%' THEN 1 ELSE 0 END) AS D, SUM(CASE WHEN value LIKE '%Multiclass:E%' THEN 1 ELSE 0 END) AS E FROM transaction_enose","SELECT type, COUNT(*) AS transaction_count FROM transaction_enose GROUP BY type ORDER BY transaction_count DESC",False,False,True,True,False,True,True,mismatch,0.819,1.393,,,
17,transaction_enose,"SELECT type, AVG(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS avg_score FROM transaction_enose GROUP BY type ORDER BY avg_score DESC","SELECT type, AVG(CAST(JSON_UNQUOTE(JSON_EXTRACT(value, '$.score')) AS UNSIGNED)) AS average_score FROM transaction_enose GROUP BY type",False,False,True,True,False,True,True,mismatch,1.726,1.973,,,
18,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC LIMIT 1","SELECT device_id, COUNT(*) AS count FROM transaction_enose WHERE type = 'data_send' GROUP BY device_id ORDER BY count DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,1.461,0.831,,,
19,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1' AND YEAR(date_time) = 2025 AND MONTH(date_time) = 7 GROUP BY tanggal ORDER BY tanggal","SELECT DATE(date_time) AS day, COUNT(*) AS daily_transactions FROM transaction_enose WHERE device_id = 'e-nose_1' AND MONTH(date_time) = 7 AND YEAR(date_time) = 2025 GROUP BY day ORDER BY day ASC",False,True,True,True,False,True,True,match,1.519,1.008,,,
20,transaction_enose,"SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY tanggal ORDER BY total DESC LIMIT 1","SELECT DATE(date_time) AS transaction_date, COUNT(*) AS transaction_count FROM transaction_enose GROUP BY DATE(date_time) ORDER BY transaction_count DESC LIMIT 1",False,True,True,True,False,True,True,match,1.07,1.024,,,
21,transaction_enose,"SELECT ROUND(COUNT(CASE WHEN value LIKE '%Cacat Mutu%' THEN 1 END) * 100.0 / COUNT(*), 2) AS persen_cacat_mutu FROM transaction_enose","SELECT ROUND((SUM(CASE WHEN type = 'Cacat Mutu' THEN value ELSE 0 END) / COUNT(*)) * 100, 2) AS percentage FROM transaction_enose",False,False,True,True,False,True,True,mismatch,1.115,1.488,,,
22,transaction_enose,"SELECT DATE_FORMAT(date_time, '%Y-%m') AS bulan, COUNT(*) AS total FROM transaction_enose GROUP BY bulan HAVING total > 20 ORDER BY bulan","SELECT YEAR(date_time) AS year, MONTH(date_time) AS month, COUNT(*) AS transaction_count FROM transaction_enose WHERE type = 'e-nose' GROUP BY YEAR(date_time), MONTH(date_time) HAVING COUNT(*) > 20 ORDER BY year, month DESC",False,False,True,True,False,True,True,mismatch,0.864,1.303,,,
23,transaction_enose,SELECT * FROM transaction_enose WHERE DATE(date_time) = (SELECT DATE(date_time) FROM transaction_enose GROUP BY DATE(date_time) ORDER BY COUNT(*) DESC LIMIT 1),"SELECT date_time, COUNT(*) AS total_transactions FROM transaction_enose GROUP BY DATE(date_time) ORDER BY total_transactions DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,1.045,1.764,,,
24,transaction_object_detection,SELECT * FROM transaction_object_detection,SELECT * FROM transaction_object_detection,True,True,True,True,False,True,True,match,35.226,38.762,,,
25,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 10,True,True,True,True,False,True,True,match,5.167,5.279,,,
26,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,"SELECT detection_time, type, value FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1",False,False,True,True,False,True,True,mismatch,4.6,4.34,,,
27,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,"SELECT detection_time, type, value FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1",False,False,True,True,False,True,True,mismatch,2.763,4.019,,,
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,True,True,True,True,False,True,True,match,5.437,4.548,,,
29,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'car',SELECT * FROM transaction_object_detection WHERE type = 'car' ORDER BY detection_time DESC LIMIT 50,False,True,True,True,False,True,True,match,4.109,6.709,,,
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS count_detections FROM transaction_object_detection WHERE type = 'bus',True,True,True,True,False,True,True,match,3.602,4.052,,,
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,SELECT * FROM transaction_object_detection WHERE value < 5 ORDER BY detection_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,6.459,30.665,,,
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT MAX(detection_time) AS last_detection_time FROM transaction_object_detection,True,True,True,True,False,True,True,match,4.489,5.317,,,
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,SELECT MIN(value) AS min_detection_value FROM transaction_object_detection,True,True,True,True,False,True,True,match,3.588,3.925,,,
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC",False,False,True,True,False,True,True,mismatch,6.093,7.576,,,
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC","SELECT type, COUNT(*) AS count FROM transaction_object_detection GROUP BY type ORDER BY count DESC",False,True,True,True,False,True,True,match,6.339,6.505,,,
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal","SELECT DATE(detection_time) AS detection_date, COUNT(*) AS total_objects FROM transaction_object_detection GROUP BY DATE(detection_time) ORDER BY detection_date ASC",False,False,True,True,False,True,True,mismatch,6.237,7.805,,,
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam","SELECT DATE(detection_time) AS date, COUNT(*) AS total_objects FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY DATE(detection_time) ORDER BY detection_time ASC LIMIT 1",False,False,True,True,False,True,True,mismatch,3.343,4.717,,,
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT DATE(detection_time) AS detection_date, type, COUNT(*) AS detection_count FROM transaction_object_detection GROUP BY DATE(detection_time), type ORDER BY detection_date ASC, detection_count DESC",False,False,True,True,False,True,True,mismatch,7.115,10.626,,,
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,5.93,9.033,,,
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1","SELECT type, COUNT(*) AS frequency FROM transaction_object_detection GROUP BY type ORDER BY frequency DESC LIMIT 1",False,True,True,True,False,True,True,match,5.346,10.592,,,
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1","SELECT HOUR(detection_time) AS hour, COUNT(*) AS count FROM transaction_object_detection WHERE type = 'people' GROUP BY hour ORDER BY count DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,4.635,4.943,,,
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS type_count, (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM transaction_object_detection)) AS percentage FROM transaction_object_detection GROUP BY type ORDER BY percentage DESC",False,False,True,True,False,True,True,mismatch,9.999,18.751,,,
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total_detections FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total_detections DESC LIMIT 50",False,False,True,True,False,True,True,mismatch,9.808,14.735,,,
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),False,True,True,True,False,True,True,match,7.276,5.839,,,
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT DATE(date_time) AS transaction_date, COUNT(*) AS daily_transactions FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS transaction_date, COUNT(*) AS daily_transactions FROM transaction_object_detection GROUP BY DATE(detection_time)",False,False,True,True,False,True,True,mismatch,9.862,6.851,,,
