question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error
1,transaction_enose,SELECT * FROM transaction_enose,"SELECT user_key, device_id, date_time, type, JSON_UNQUOTE(JSON_EXTRACT(data_send, '$.transaction_type')) AS transaction_type, value FROM transaction_enose",False,False,True,True,False,True,True,mismatch,2.444,2.285,,,
2,transaction_enose,SELECT * FROM transaction_enose ORDER BY date_time DESC LIMIT 1,SELECT * FROM transaction_enose ORDER BY date_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,1.298,0.865,,,
3,transaction_enose,SELECT * FROM transaction_enose ORDER BY date_time ASC LIMIT 1,SELECT * FROM transaction_enose ORDER BY date_time ASC LIMIT 1,True,True,True,True,False,True,True,match,0.8,1.873,,,
4,transaction_enose,SELECT * FROM transaction_enose WHERE type = 'greentea',SELECT * FROM transaction_enose WHERE type = 'greentea' ORDER BY date_time DESC,False,True,True,True,False,True,True,match,2.357,2.248,,,
5,transaction_enose,SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'greentea',"SELECT COUNT(*) AS total FROM transaction_enose WHERE type = 'e-nose' AND JSON_EXTRACT(data_send, '$.type') = 'greentea'",False,False,True,True,False,True,True,mismatch,0.975,0.801,,,
6,transaction_enose,SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1',SELECT COUNT(*) AS total FROM transaction_enose WHERE device_id = 'e-nose_1',True,True,True,True,False,True,True,match,0.588,0.552,,,
7,transaction_enose,SELECT * FROM transaction_enose WHERE value LIKE '%Class:Baik%',"SELECT * FROM transaction_enose WHERE JSON_EXTRACT(data_send, '$.classification') = 'Baik'",False,True,True,True,False,True,True,match,0.639,0.405,,,
8,transaction_enose,SELECT * FROM transaction_enose WHERE value LIKE '%Multiclass:A%',"SELECT * FROM transaction_enose WHERE type = 'multiclass A' AND JSON_EXTRACT(data_send, '$.class') = 'A'",False,True,True,True,False,True,True,match,0.707,0.681,,,
9,transaction_enose,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND MONTH(date_time) = 2,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025 AND MONTH(date_time) = 2 AND type LIKE '%e-nose%' ORDER BY date_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,0.68,0.934,,,
10,transaction_enose,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025,SELECT * FROM transaction_enose WHERE YEAR(date_time) = 2025,True,True,True,True,False,True,True,match,1.876,1.887,,,
11,transaction_enose,SELECT MAX(date_time) AS transaksi_terakhir FROM transaction_enose,SELECT MAX(date_time) AS latest_transaction FROM transaction_enose,True,True,True,True,False,True,True,match,0.381,0.564,,,
12,transaction_enose,SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00',SELECT * FROM transaction_enose WHERE TIME(date_time) BETWEEN '10:00:00' AND '12:00:00' ORDER BY date_time DESC,False,True,True,True,False,True,True,match,0.806,0.724,,,
13,transaction_enose,"SELECT MIN(CAST(SUBSTRING_INDEX(SUBSTRING_INDEX(value, 'Score:', -1), ',', 1) AS DECIMAL(5,2))) AS min_score FROM transaction_enose",SELECT MIN(value) AS lowest_score FROM transaction_enose WHERE type = 'classification',False,False,True,True,False,True,True,mismatch,0.362,0.373,,,
14,transaction_enose,"SELECT device_id, COUNT(*) AS total FROM transaction_enose GROUP BY device_id ORDER BY total DESC","SELECT device_id, COUNT(*) AS jumlah_transaksi FROM transaction_enose GROUP BY device_id",False,True,True,True,False,True,True,match,0.353,0.665,,,
